20160718|INFRASTRUC|0|0|1165.989|859209884|1530147141310
20160718|FINANCE|0|0|729.6|824335684|1450502508113
20160718|TRADE|0|0|880.907|1450107670|795290652115
20160718|MANUFACTUR|0|0|1300.74|801254248|1575955875760
20160718|LQ45|0|0|880.565|1829696083|5448582943140
20160718|JII|0|0|708.56|1060687796|3547570051040
20160718|MBX|0|0|1475.841|5334270708|6630026354872
20160718|DBX|0|0|712.267|1989153788|694168468895
20160718|KOMPAS100|0|0|1101.625|3927763068|6484832527780
20160718|BISNIS-27|0|0|448.087|1015263903|4325643050920
20160718|PEFINDO25|0|0|409.61|483314894|361200272550
20160718|SRI-KEHATI|0|0|302.024|900805177|4135405170990
20160718|ISSI|0|0|169.978|4415282636|5102440110449
20160718|IDX30|0|0|471.378|1120254593|4598907951710
20160718|INFOBANK15|0|0|550.141|308661895|1309816785000
20160718|SMinfra18|0|0|361.016|609635826|2118868973760
20160718|MNC36|0|0|290.234|728853214|3510052201880
20160718|Investor33|0|0|364.597|1112881493|4437517692360
20160719|COMPOSITE|0|0|5172.83|6611187032|9039960704212
20160719|AGRI|0|0|1800.004|376036627|278263551410
20160719|MINING|0|0|1175.847|568088741|520115568745
20160719|BASIC-IND|0|0|440.131|245310290|953827301295
20160719|MISC-IND|0|0|1229.822|348241420|657250346780
20160719|CONSUMER|0|0|2370.303|126904902|710867911635
20160719|PROPERTY|0|0|549.061|1995459315|1322493685290
20160719|INFRASTRUC|0|0|1165.084|674297196|1399796615735
20160719|FINANCE|0|0|747.576|1271723491|2430411224307
20160719|TRADE|0|0|881.85|1005125050|766934499015
20160719|MANUFACTUR|0|0|1311.767|720456612|2321945559710
20160719|LQ45|0|0|891.052|2066326415|7110009497820
20160719|JII|0|0|712.437|1245829842|4315436755585
20160719|MBX|0|0|1490.558|4946816035|8397468381278
20160719|DBX|0|0|711.131|1664370997|642492322934
20160719|KOMPAS100|0|0|1113.444|4181286575|8244509081592
20160719|BISNIS-27|0|0|454.354|1275392324|5699558400315
20160719|PEFINDO25|0|0|408.871|476390730|437997380230
20160719|SRI-KEHATI|0|0|306.553|953618574|5349952212170
20160719|ISSI|0|0|170.782|4014810268|5829881485514
20160719|IDX30|0|0|477.802|1330615403|6030226670875
20160719|INFOBANK15|0|0|565.758|455425171|2214492517690
20160719|SMinfra18|0|0|362.484|669349605|2531779423075
20160719|MNC36|0|0|294.281|1036561698|5405325525055
20160719|Investor33|0|0|369.605|1327672784|5909988820980
20160720|COMPOSITE|0|0|5242.823|7040320129|8154034038985
20160720|AGRI|0|0|1814.024|361293890|296070795550
20160720|MINING|0|0|1183.573|689990620|502169230000
20160720|BASIC-IND|0|0|442.651|619209700|780159906300
20160720|MISC-IND|0|0|1249.887|318925682|585327343600
20160720|CONSUMER|0|0|2441.277|139184183|815608440700
20160720|PROPERTY|0|0|554.116|1394397037|1103689445326
20160720|INFRASTRUC|0|0|1166.963|380577881|622433651762
20160720|FINANCE|0|0|758.611|1800949235|2693334587837
20160720|TRADE|0|0|882.732|1335791901|755240637910
20160720|MANUFACTUR|0|0|1342.855|1077319565|2181095690600
20160720|LQ45|0|0|905.847|1672493126|5742490915491
20160720|JII|0|0|717.959|943993765|2874860259357
20160720|MBX|0|0|1512.006|5504807087|7559929015355
20160720|DBX|0|0|715.059|1535513042|594105023630
20160720|KOMPAS100|0|0|1130.055|3436458636|6837200525629
20160720|BISNIS-27|0|0|459.977|934143391|4581575485326
20160720|PEFINDO25|0|0|410.514|874020400|740767717400
20160720|SRI-KEHATI|0|0|309.432|698884416|4190639799161
20160720|ISSI|0|0|171.856|3762550639|4511928290047
20160720|IDX30|0|0|482.987|1045711557|4790317821626
20160720|INFOBANK15|0|0|573.926|725231063|2337123693659
20160720|SMinfra18|0|0|362.493|297955250|1254562759450
20160720|MNC36|0|0|297.609|946362761|4727162218119
20160720|Investor33|0|0|373.332|1077122288|4664003726316
20160721|COMPOSITE|0|0|5216.973|7793933652|7215303468511
20160721|AGRI|0|0|1791.952|265292500|221480411000
20160721|MINING|0|0|1176.937|433730267|366246495945
20160721|BASIC-IND|0|0|440.988|213367780|353951225100
20160721|MISC-IND|0|0|1239.918|354308235|426664240150
20160721|CONSUMER|0|0|2454.414|193658479|790176455145
20160721|PROPERTY|0|0|551.956|2202128487|1530762496675
20160721|INFRASTRUC|0|0|1150.822|389351520|861042629310
20160721|FINANCE|0|0|753.661|2710193377|2019932699046
20160721|TRADE|0|0|873.772|1031903007|645046816140
20160721|MANUFACTUR|0|0|1344.999|761334494|1570791920395
20160721|LQ45|0|0|898.857|1947890376|5239172496435
20160721|JII|0|0|709.813|1149908109|2911866638450
20160721|MBX|0|0|1504.237|5353006644|6441705712321
20160721|DBX|0|0|712.932|2440927008|773597756190
20160721|KOMPAS100|0|0|1121.574|3647108969|6071658624245
20160721|BISNIS-27|0|0|454.357|824516143|3623928538840
20160721|PEFINDO25|0|0|408.93|366215706|366874561145
20160721|SRI-KEHATI|0|0|305.724|641570404|3414285562650
20160721|ISSI|0|0|170.318|3955774866|4327383676470
20160721|IDX30|0|0|477.907|1227257696|4240558023575
20160721|INFOBANK15|0|0|566.599|654864914|1631511868500
20160721|SMinfra18|0|0|357.03|417410112|1423700186960
20160721|MNC36|0|0|294.579|787188165|3781325529455
20160721|Investor33|0|0|368.613|1320765107|4125931344280
20160722|COMPOSITE|0|0|5197.251|5662954793|5986275793256
20160722|AGRI|0|0|1787.817|228894041|227508120750
20160722|MINING|0|0|1180.242|290344647|299031780950
20160722|BASIC-IND|0|0|437.376|128318626|197698317105
20160722|MISC-IND|0|0|1236.906|276515298|324317856100
20160722|CONSUMER|0|0|2447.509|128839985|453323965340
20160722|PROPERTY|0|0|551.495|1299470984|960779570689
20160722|INFRASTRUC|0|0|1148.63|420807498|1174599393870
20160722|FINANCE|0|0|746.76|1322799909|1676004103285
20160722|TRADE|0|0|873.623|1566963805|673012685167
20160722|MANUFACTUR|0|0|1340.196|533673909|975340138545
20160722|LQ45|0|0|894.627|1590778655|4410998969122
20160722|JII|0|0|709.438|756096485|1961052701010
20160722|MBX|0|0|1498.518|3967679023|5112241305089
20160722|DBX|0|0|710.385|1695275770|874034488167
20160722|KOMPAS100|0|0|1116.629|3156023483|5239901648952
20160722|BISNIS-27|0|0|452.781|636941249|2863295053057
20160722|PEFINDO25|0|0|410.111|228261318|218557729500
20160722|SRI-KEHATI|0|0|303.724|522560572|2785002962497
20160722|ISSI|0|0|170.132|2702988059|2935971244359
20160722|IDX30|0|0|475.938|833014148|3186622733797
20160722|INFOBANK15|0|0|560.44|692489129|1501495659952
20160722|SMinfra18|0|0|356.331|355627891|1409375125670
20160722|MNC36|0|0|292.802|635115748|3205729343042
20160722|Investor33|0|0|366.51|897338423|3469860985302
20160725|COMPOSITE|0|0|5220.802|4945418790|5540580879783
20160725|AGRI|0|0|1788.997|444406672|261350344740
20160725|MINING|0|0|1186.444|325710047|290935115240
20160725|BASIC-IND|0|0|438.206|235851021|259346027570
20160725|MISC-IND|0|0|1257.686|308830700|450654626600
20160725|CONSUMER|0|0|2465.595|160674970|440708318300
20160725|PROPERTY|0|0|551.625|1745929837|1163206279418
20160725|INFRASTRUC|0|0|1161.455|305495419|584497291670
20160725|FINANCE|0|0|744.043|580002703|1455750562159
20160725|TRADE|0|0|878.304|838517421|634132314086
20160725|MANUFACTUR|0|0|1351.197|705356691|1150708972470
20160725|LQ45|0|0|900.145|1223233147|3786544435067
20160725|JII|0|0|719.858|645699980|1949144617582
20160725|MBX|0|0|1506.245|3238430242|4612851708289
20160725|DBX|0|0|709.433|1706988548|927729171494
20160725|KOMPAS100|0|0|1123.336|2934217097|4672336896843
20160725|BISNIS-27|0|0|455.038|601324589|2844502768445
20160725|PEFINDO25|0|0|414.648|414791162|349522335032
20160725|SRI-KEHATI|0|0|306.011|481355495|2666724539245
20160725|ISSI|0|0|171.927|2694573229|3061537389680
20160725|IDX30|0|0|478.982|758191197|3167565193187
20160725|INFOBANK15|0|0|558.314|330440230|1377820778875
20160725|SMinfra18|0|0|360.474|245294011|856828672170
20160725|MNC36|0|0|294.719|659413476|3027467005877
20160725|Investor33|0|0|369.471|719657200|2955281464095
20160726|COMPOSITE|0|0|5224.395|6343384766|6398568834925
20160726|AGRI|0|0|1763.149|347345622|254723165326
20160726|MINING|0|0|1173.132|543531184|309143951100
20160726|BASIC-IND|0|0|439.403|685377064|602358960508
20160726|MISC-IND|0|0|1249.85|238147000|337673585000
20160726|CONSUMER|0|0|2474.003|140051828|681658309875
20160726|PROPERTY|0|0|551.758|1630481529|947300608308
20160726|INFRASTRUC|0|0|1175.788|372028778|888000174450
20160726|FINANCE|0|0|742.92|1297310709|1733010972146
20160726|TRADE|0|0|874.587|1089111052|644699108212
20160726|MANUFACTUR|0|0|1353.351|1063575892|1621690855383
20160726|LQ45|0|0|902.196|1297948788|4410708404261
20160726|JII|0|0|722.492|637573788|2195687229201
20160726|MBX|0|0|1507.508|4515869648|5761282656217
20160726|DBX|0|0|708.916|1827515118|637286178708
20160726|KOMPAS100|0|0|1125.227|3349323144|5470962327347
20160726|BISNIS-27|0|0|454.667|637694423|3377330948769
20160726|PEFINDO25|0|0|412.26|1327844967|872591857240
20160726|SRI-KEHATI|0|0|307.357|601157721|3108569366147
20160726|ISSI|0|0|172.298|3854839941|3778262864321
20160726|IDX30|0|0|479.573|766747657|3729802947721
20160726|INFOBANK15|0|0|558.632|349768243|1565950312190
20160726|SMinfra18|0|0|364.278|382985378|1295194015650
20160726|MNC36|0|0|294.842|679058402|3523228126493
20160726|Investor33|0|0|371.033|762607299|3323617812597
20160727|COMPOSITE|0|0|5274.361|5938966682|10145784844054
20160727|AGRI|0|0|1757.395|385499906|358040822145
20160727|MINING|0|0|1176.888|436630233|342943408300
20160727|BASIC-IND|0|0|450.437|874475600|1158622027900
20160727|MISC-IND|0|0|1241.591|219457768|714080377884
20160727|CONSUMER|0|0|2490.105|149451899|987937496100
20160727|PROPERTY|0|0|555.353|1557246678|1509711290680
20160727|INFRASTRUC|0|0|1192.885|530256950|1315763168220
20160727|FINANCE|0|0|753.924|876813352|3015292870211
20160727|TRADE|0|0|881.15|909134296|743393382614
20160727|MANUFACTUR|0|0|1362.856|1243385267|2860639901884
20160727|LQ45|0|0|910.775|2037527373|7927723081390
20160727|JII|0|0|733.73|1067045339|4067942616519
20160727|MBX|0|0|1522.563|4742272852|9482440834840
20160727|DBX|0|0|712.861|1196693830|663344009214
20160727|KOMPAS100|0|0|1136.738|3775320202|9000260347887
20160727|BISNIS-27|0|0|458.596|1028289382|5821001442400
20160727|PEFINDO25|0|0|421.318|969093234|893974769400
20160727|SRI-KEHATI|0|0|312.656|1156972025|6309529174290
20160727|ISSI|0|0|174.626|3844403170|6039295621429
20160727|IDX30|0|0|485.925|1285594449|6692616321425
20160727|INFOBANK15|0|0|567.322|517525486|2905760151371
20160727|SMinfra18|0|0|370.576|625789825|2344064944070
20160727|MNC36|0|0|298.558|1097939699|6351421954145
20160727|Investor33|0|0|376.293|1271866519|6394902321190
